RM_ERRECHNETE_RAUMTEMPERATUR_DSP_POINT_ID_Value,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value,RM_ANSTEUERUNG_DSP_VENTIL_POINT_ID_Value,DSP_FLOOR_DISTRIBUTOR_DURCHFLUSS_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_LEISTUNG_EQUIPMENT_ID_Value,DSP_HK_CIRCUIT_DURCHFLUSS_EQUIP_ID_Value,DSP_HK_CIRCUIT_LEISTUNG_EQUIP_ID_Value,DSP_KK_CIRCUIT__24A1_AUSSENTEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_RL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VENTIL_V2_MISCHVENTIL__EQUIP_ID_Value,sunhour_value,timestamp
20,"22,302658",0,0,"27,48","33,27",0,"2,1200001","9,2","4,833471","36,067673","31,950611",100,0,2021-03-13 19:15:00+00:00
20,"22,302658",0,0,"27,42","33,03",0,"2,48",8,"4,83247","34,81339","31,743755",100,0,2021-03-13 19:30:00+00:00
20,"22,302658",0,0,"27,38","32,73",0,"2,48","8,8","4,9155626","34,81061","31,427393",100,0,2021-03-13 19:45:00+00:00
20,"22,302658",0,0,"27,34","32,51",0,"2,3200002","10,3","4,8957667","35,656994","31,638815",100,0,2021-03-13 20:00:00+00:00
20,"22,302658",0,0,"27,279999","32,62",0,2,"7,7000003","4,8052506","35,78168","32,260834",100,0,2021-03-13 20:15:00+00:00
20,"22,302658",0,0,"27,24","33,03",0,"1,9200001","5,5","4,829706","35,676273","32,878796",100,0,2021-03-13 20:30:00+00:00
20,"22,20132",0,0,"27,16","33,239998",0,"2,079","7,6","4,8317075","36,097847","32,572906",100,0,2021-03-13 20:45:00+00:00
20,"22,20132",0,0,"27,119999","32,85",0,"2,026","8,7","4,619919","36,309654","32,369453",100,0,2021-03-13 21:00:00+00:00
20,"22,20132",0,0,"27,07","33,03",0,"2,0400002","6,4","4,2402334","35,591892","32,775417",100,0,2021-03-13 21:15:00+00:00
20,"22,20132",0,0,"27,06","33,25",0,"2,16","6,9","4,071293","35,704685","32,675873",100,0,2021-03-13 21:30:00+00:00
20,"22,20132",0,0,"27,01","33,01",0,"2,3200002","9,7","3,6159444","35,701572","31,65422",100,0,2021-03-13 21:45:00+00:00
20,"22,20132",0,0,"26,98","32,62",0,"2,68","12,3","3,2387245","34,757053","30,518013",100,0,2021-03-13 22:00:00+00:00
20,"22,096212",0,0,"26,949999","32,35",0,"2,683","8,900001","3,229675","34,234463","31,143196",100,0,2021-03-13 22:15:00+00:00
20,"22,096212",0,0,"26,91","32,45",0,"2,368","8,5","3,1426864","34,753483","31,557568",100,0,2021-03-13 22:30:00+00:00
20,"22,096212",0,0,"26,89","32,41",0,"2,3850002","10,3","3,0964792","35,69057","31,559053",100,0,2021-03-13 22:45:00+00:00
20,"22,096212",0,0,"26,82","32,32",0,"2,3600001","9,7","3,2037406","35,594513","31,770254",100,0,2021-03-13 23:00:00+00:00
20,"22,096212",0,0,"26,769999","32,54",0,"2,332","7,1","3,287253","34,782764","31,87576",100,0,2021-03-13 23:15:00+00:00
20,"22,096212",0,0,"26,74","32,67",0,"2,328","8,5","3,293805","35,31053","31,874851",100,0,2021-03-13 23:30:00+00:00
20,"22,096212",0,0,"26,73","32,48",0,"2,719","12,1","3,0792394","35,914314","31,77133",100,0,2021-03-13 23:45:00+00:00
20,"21,99098",0,0,"26,71","32,309998",0,"2,8390002","12,7","3,0373366","34,960777","30,928905",100,0,2021-03-14 00:00:00+00:00
20,"21,99098",0,0,"26,68","32,239998",0,"2,6390002","8,7","2,8478842","34,004353","30,926321",100,0,2021-03-14 00:15:00+00:00
20,"21,99098",0,0,"26,64","32,25",0,"2,3590002",9,"1,6773711","34,704952","31,14414",100,0,2021-03-14 00:30:00+00:00
20,"21,99098",0,0,"26,619999","32,059998",0,"2,3590002","10,8","1,592391","35,43692","31,245544",100,0,2021-03-14 00:45:00+00:00
20,"21,99098",0,0,"26,57","32,1",0,"2,411","9,8","2,1036677","35,01954","31,456678",100,0,2021-03-14 01:00:00+00:00
20,"21,99098",0,0,"26,55","32,3",0,"2,3990002","7,5","2,5282736","34,496002","31,562153",100,0,2021-03-14 01:15:00+00:00
20,"21,99098",0,0,"26,5","32,35",0,"2,7600002","10,7","2,7207947","34,606487","30,937246",100,0,2021-03-14 01:30:00+00:00
20,"21,99098",0,0,"26,49","31,949999",0,"2,68","12,7","2,3622215","35,33573","31,035564",100,0,2021-03-14 01:45:00+00:00
20,"21,886305",0,0,"26,449999","31,99",0,"2,71","11,5","2,1454728","35,115673","31,349014",100,0,2021-03-14 02:00:00+00:00
20,"21,886305",0,0,"26,41","32,27",0,"2,502","7,9","1,8660781","34,60246","31,662558",100,0,2021-03-14 02:15:00+00:00
20,"21,886305",0,0,"26,4","32,45",0,"2,3600001",9,"1,8410289","35,231846","31,662558",100,0,2021-03-14 02:30:00+00:00
20,"21,886305",0,0,"26,39","32,26",0,"2,3600001","10,900001","2,2069097","35,937675","31,774223",100,0,2021-03-14 02:45:00+00:00
20,"21,886305",0,0,"26,34","32,329998",0,"2,3200002","8,7","2,42962","34,993114","31,664051",100,0,2021-03-14 03:00:00+00:00
20,"21,886248",0,0,"26,32","32,399998",0,"2,5200002","8,2","2,2341137","34,488377","31,453259",100,0,2021-03-14 03:15:00+00:00
20,"21,886248",0,0,"26,33","32,239998",0,"2,88","12,1","2,1370778","34,36714","30,412544",100,0,2021-03-14 03:30:00+00:00
20,"21,886248",0,0,"26,32","31,84",0,"2,88","13,7","2,1219728","35,099457","30,834213",100,0,2021-03-14 03:45:00+00:00
20,"21,886248",0,0,"26,3","31,9",0,"2,881","11,7","1,8109875","34,67811","31,035536",100,0,2021-03-14 04:00:00+00:00
20,"21,886248",0,0,"26,25","32,09",0,"2,5440001","8,3","1,7340968","34,366585","31,345926",100,0,2021-03-14 04:15:00+00:00
20,"21,886248",0,0,"26,25","32,18",0,"2,5200002","10,1","1,6837912","34,996147","31,245544",100,0,2021-03-14 04:30:00+00:00
20,"21,886248",0,0,"26,24","31,929998",0,"2,5600002",12,"1,3703438","35,51614","31,244638",100,0,2021-03-14 04:45:00+00:00
20,"21,886248",0,0,"26,199999","32,12",0,"2,3600001","8,6","1,3930529","34,993256","31,662556",100,0,2021-03-14 05:00:00+00:00
20,"21,886248",0,0,"26,18","32,39",0,"2,7600002","9,400001","1,4785472","34,173023","31,038225",100,0,2021-03-14 05:15:00+00:00
20,"21,677553",0,0,"26,18","32,21",0,"2,6940002","11,3","1,663948","35,097458","31,247736",100,0,2021-03-14 05:30:00+00:00
20,"21,677553",0,0,"26,18","32,03",0,"2,68","12,400001","1,7232077","35,599617","31,46065",100,0,2021-03-14 05:45:00+00:00
20,"21,677553",0,0,"26,15","32,18",0,"2,8000002","10,3","1,8712087","34,78373","31,554882",100,0,2021-03-14 06:00:00+00:00
20,"21,677553",0,0,"26,13","32,29",0,"2,48","8,2","2,125253","34,573074","31,34611",100,0,2021-03-14 06:15:00+00:00
20,"21,677553",0,0,"26,14","32,2",0,"2,5200002","10,8","2,5596468","35,20243","31,245546",100,0,2021-03-14 06:30:00+00:00
20,"21,677553",0,0,"26,13","31,97",0,"2,5200002","11,5","2,7864804","35,51589","31,244638",100,0,2021-03-14 06:45:00+00:00
20,"21,677553",0,0,"26,119999","32,12",0,"2,5200002","8,7","3,508056","34,578598","31,455112",100,0,2021-03-14 07:00:00+00:00
20,"21,677553",0,0,"26,099998","32,28",0,"2,3720002","7,9","3,978095","34,995773","31,768686",100,0,2021-03-14 07:15:00+00:00
20,"21,677553",0,0,"26,099998","32,2",0,"2,68",12,"3,6090012","34,995777","30,82981",100,0,2021-03-14 07:30:00+00:00
20,"21,677553",0,0,"26,099998","31,92",0,"2,641","12,1","3,5538068","35,41444","31,349014",100,0,2021-03-14 07:45:00+00:00
20,"21,677553",0,0,"26,07","32,12",0,"2,311","7,6","4,1965785","34,681107","31,765682",100,0,2021-03-14 08:00:00+00:00
20,"21,677553",0,0,"26,07","32,43",0,"2,2840002","7,7000003","4,692386","35,097473","31,970366",100,0,2021-03-14 08:15:00+00:00
20,"21,777958",0,0,"26,07","32,36",0,"2,2","9,6","5,084267","35,939247","31,866564",100,0,2021-03-14 08:30:00+00:00
20,"21,777958",0,0,"26,06","32,34",0,"2,0040002","7,8","5,270169","35,83021","32,179657",100,0,2021-03-14 08:45:00+00:00
20,"21,777958",0,0,"26,06","32,7",0,"1,8100001","5,2000003","5,0030856","35,51583","32,898094",100,"0,233333333333333",2021-03-14 09:00:00+00:00
20,"21,777958",0,0,"26,06","33,11",0,"1,7600001","6,3","4,570759","36,570175","33,102413",100,"0,233333333333333",2021-03-14 09:15:00+00:00
20,"21,981117",0,0,"26,09","33,02",0,"1,7590001","7,2000003","5,2908835","37,085827","33,310192",100,"0,233333333333333",2021-03-14 09:30:00+00:00
20,"21,981117",0,0,"26,08","33,34",0,"1,7590001","4,8","6,4825053","36,255756","33,62432",100,"0,233333333333333",2021-03-14 09:45:00+00:00
20,"21,981117",0,0,"26,109999","33,63",0,"1,7590001","5,6","5,378515","36,67145","33,624317",100,"0,0666666666666667",2021-03-14 10:00:00+00:00
20,"22,083622",0,0,"26,14","33,53",0,"1,7600001",7,"4,925711","37,40022","33,52063",100,"0,0666666666666667",2021-03-14 10:15:00+00:00
20,"22,184038",0,0,"26,17","33,55",0,"1,7650001","5,9","5,400355","36,77618","33,736195",100,"0,0666666666666667",2021-03-14 10:30:00+00:00
20,"22,184038",0,0,"26,189999","33,8",0,"1,7300001","4,9","5,7299395","36,669968","33,938198",100,"0,0666666666666667",2021-03-14 10:45:00+00:00
20,"22,28673",0,0,"26,279999","33,86",0,"1,7400001","6,5","5,878231","37,20111","33,626972",100,"0,0666666666666667",2021-03-14 11:00:00+00:00
20,"22,38725",0,0,"26,25","33,63",0,"1,8000001","6,9","6,3648353","37,400684","33,834824",100,"0,0666666666666667",2021-03-14 11:15:00+00:00
20,"22,38725",0,0,"26,269999","33,89",0,"1,7700001","4,6","6,1360645","36,5695","33,93854",100,"0,0666666666666667",2021-03-14 11:30:00+00:00
20,"22,38725",0,0,"26,32","34,03",0,"1,7590001","5,9","6,099012","37,094383","33,939255",100,"0,0666666666666667",2021-03-14 11:45:00+00:00
20,"22,38725",0,0,"26,369999","33,77",0,"1,8000001","7,2000003","5,09837","37,515408","33,739647",100,"0,1",2021-03-14 12:00:00+00:00
20,"22,38725",0,0,"26,33","33,84",0,"1,7590001",5,"4,3841653","36,67548","34,04647",100,"0,1",2021-03-14 12:15:00+00:00
20,"22,38725",0,0,"26,38","34,059998",0,"1,7590001","5,1","4,4772387","36,88577","33,93854",100,"0,1",2021-03-14 12:30:00+00:00
20,"22,38725",0,0,"26,42","33,93",0,"1,7600001","6,9","6,1387753","37,504223","33,73086",100,"0,1",2021-03-14 12:45:00+00:00
20,"22,38725",0,0,"26,439999","33,82",0,"1,7590001","5,8","6,755281","37,08462","33,941196",100,0,2021-03-14 13:00:00+00:00
20,"22,38725",0,0,"26,43","33,989998",0,"1,789","4,7000003","6,508096","36,672367","34,0449",100,0,2021-03-14 13:15:00+00:00
20,"22,38725",0,0,"26,449999","34,09",0,"1,7950001","6,3","7,037522","37,30301","33,837013",100,0,2021-03-14 13:30:00+00:00
20,"22,38725",0,0,"26,449999","33,8",0,"1,7600001","6,8","5,636177","37,515423","33,841015",100,0,2021-03-14 13:45:00+00:00
20,"22,38725",0,0,"26,439999","33,969997",0,"1,7650001","4,7000003","4,309979","36,57053","34,05546",100,0,2021-03-14 14:00:00+00:00
20,"22,38725",0,0,"26,49","34,13",0,"1,7700001","5,7000003","3,8965173","37,066536","33,953186",100,0,2021-03-14 14:15:00+00:00
20,"22,281887",0,0,"26,48","33,89",0,"1,7850001","7,2000003","4,423752","37,70047","33,748646",100,0,2021-03-14 14:30:00+00:00
20,"22,281887",0,0,"26,49","33,92",0,"1,7760001",5,"4,1464357","36,753357","33,95631",100,0,2021-03-14 14:45:00+00:00
20,"22,281887",0,0,"26,51","34,02",0,"2,121","6,7000003","3,9411716","35,680077","32,684494",100,0,2021-03-14 15:00:00+00:00
20,"22,17912",0,0,"26,55","33,149998",0,"2,2","9,3","3,995327","35,36334","31,532475",100,0,2021-03-14 15:15:00+00:00
20,"22,17912",0,0,"26,55","32,77",0,"2,3600001","10,5","4,201546","35,572758","31,536142",100,0,2021-03-14 15:30:00+00:00
20,"22,17912",0,0,"26,5","32,7",0,"2,0400002","6,3","4,406375","35,151833","32,372845",100,0,2021-03-14 15:45:00+00:00
20,"22,17912",0,0,"26,47","32,98",0,"2,0400002",7,"5,0007772","35,674698","32,474567",100,0,2021-03-14 16:00:00+00:00
20,"22,17912",0,0,"26,439999","32,899998",0,"1,9200001","8,2","4,8471947","36,39685","32,472492",100,0,2021-03-14 16:15:00+00:00
20,"22,17912",0,0,"26,4","32,98",0,"1,9200001","6,8","4,702513","36,200813","32,97931",100,0,2021-03-14 16:30:00+00:00
20,"22,074026",0,0,"26,38","33,26",0,"1,7590001","4,9","4,4958315","36,199642","33,395123",100,0,2021-03-14 16:45:00+00:00
20,"22,074026",0,0,"26,39","33,52",0,"1,7590001","6,6","4,273005","37,043427","33,395123",100,"0,0666666666666667",2021-03-14 17:00:00+00:00
20,"22,074026",0,0,"26,369999","33,41",0,2,"7,9","3,8547444","37,027153","33,28295",100,"0,0666666666666667",2021-03-14 17:15:00+00:00
20,"22,074026",0,0,"26,369999","33,23",0,"2,236","7,2000003","3,6465168","34,627632","31,812502",100,"0,0666666666666667",2021-03-14 17:30:00+00:00
20,"21,968794",0,0,"26,4","32,96",0,"2,44","8,3","3,556606","35,045128","31,709751",100,"0,0666666666666667",2021-03-14 17:45:00+00:00
20,"21,968794",0,0,"26,4","32,52",0,"2,6000001","11,8","3,4400144","35,06831","30,885464",100,0,2021-03-14 18:00:00+00:00
20,"21,968794",0,0,"26,38","32,23",0,"2,44",11,"3,5964408","35,57794","31,410353",100,0,2021-03-14 18:15:00+00:00
20,"21,968794",0,0,"26,32","32,39",0,"2,3600001","7,5","3,6229503","34,653297","31,718039",100,0,2021-03-14 18:30:00+00:00
20,"21,864126",0,0,"26,3","32,559998",0,"2,3600001",8,"3,537121","35,04663","31,819365",100,0,2021-03-14 18:45:00+00:00
20,"21,864126",0,0,"26,289999","32,43",0,"2,5600002","10,7","3,5270357","35,780037","31,613464",100,0,2021-03-14 19:00:00+00:00
20,"21,864126",0,0,"26,25","32,2",0,"2,68","12,2","3,5260355","35,358147","31,192638",100,0,2021-03-14 19:15:00+00:00
20,"21,864126",0,0,"26,21","32,25",0,"2,7470002","9,3","3,5742135","34,52381","31,506134",100,0,2021-03-14 19:30:00+00:00
20,"21,760975",0,0,"26,21","32,44",0,"2,68","9,2","3,5309675","34,838432","31,502605",100,0,2021-03-14 19:45:00+00:00
20,"21,760975",0,0,"26,189999","32,399998",0,"2,697","11,3","3,351943","35,46152","31,617424",100,0,2021-03-14 20:00:00+00:00
20,"21,760975",0,0,"26,17","32,19",0,"2,71","12,3","3,2682831","35,7801","31,61423",100,0,2021-03-14 20:15:00+00:00
20,"21,760975",0,0,"26,119999","32,36",0,"2,5960002","8,7","3,1376612","34,94221","31,92408",100,0,2021-03-14 20:30:00+00:00
20,"21,760975",0,0,"26,119999","32,52",0,"2,3600001","7,7000003","3,1265855","35,04663","31,925507",100,0,2021-03-14 20:45:00+00:00
20,"21,760975",0,0,"26,13","32,48",0,"2,361","9,7","3,247257","35,785847","31,82044",100,0,2021-03-14 21:00:00+00:00
20,"21,657612",0,0,"26,09","32,27",0,"2,68","12,3","2,9747996","35,34162","31,193424",100,0,2021-03-14 21:15:00+00:00
20,"21,657612",0,0,"26,09","32,26",0,"2,7","9,1","2,8380568","34,601307","31,50288",100,0,2021-03-14 21:30:00+00:00
20,"21,657612",0,0,"26,08","32,45",0,"2,697","9,2","2,8269978","34,9171","31,611887",100,0,2021-03-14 21:45:00+00:00
20,"21,657612",0,0,"26,08","32,44",0,"2,6810002","11,1","2,8269978","35,44154","31,617424",100,0,2021-03-14 22:00:00+00:00
20,"21,657612",0,0,"26,07","32,2",0,"2,6790001","12,1","3,0130298","35,76677","31,714943",100,0,2021-03-14 22:15:00+00:00
20,"21,657612",0,0,"26,029999","32,34",0,"2,72","9,3","3,2063787","34,942204","31,819365",100,0,2021-03-14 22:30:00+00:00
20,"21,657612",0,0,"26,019999","32,5",0,"2,686","8,7","3,1651556","34,83843","31,819365",100,0,2021-03-14 22:45:00+00:00
20,"21,454912",0,0,"26,019999","32,559998",0,"2,44","9,8","3,130364","35,674828","31,822407",100,0,2021-03-14 23:00:00+00:00
20,"21,564123",0,0,26,"32,29",0,"2,3600001","10,5","3,2932098","35,98857","31,931046",100,0,2021-03-14 23:15:00+00:00
20,"21,564123",0,0,26,"32,43",0,"2,3600001","7,9","3,0962732","35,04389","31,930195",100,0,2021-03-14 23:30:00+00:00
20,"21,564123",0,0,"26,01","32,39",0,"2,72","9,400001","2,693555","34,83843","31,505772",100,0,2021-03-14 23:45:00+00:00
20,"21,564123",0,0,"25,46","33,579998",0,"2,72","11,3","2,4619122","35,440304","31,505772",100,0,2021-03-15 00:00:00+00:00
20,"21,564123",0,"0,002","24,019999","34,82",0,"2,7570002","12,5","2,3405225","35,745457","31,617867",100,0,2021-03-15 00:15:00+00:00
20,"21,458368",0,"0,108","23,33","34,39","1,3000001","2,8400002","9,8","2,3090575","34,706226","31,51077",100,0,2021-03-15 00:30:00+00:00
20,"21,458368",0,"0,16000001","22,24","34,059998","2,1000001","2,8400002","9,5","2,1436996","34,30404","31,104713",100,0,2021-03-15 00:45:00+00:00
20,"21,458368",0,"0,16000001","23,66","34,54","1,9","2,841","11,900001","2,065762","34,838444","30,902828",100,0,2021-03-15 01:00:00+00:00
20,"21,458368",0,"0,155","27,849998","35,11","1,2","2,88","13,7","2,071803","35,451866","31,107586",100,0,2021-03-15 01:15:00+00:00
20,"21,458368",0,"0,156","28,22","34,399998",1,"2,8790002","11,3","2,3413782","34,94205","31,327011",100,0,2021-03-15 01:30:00+00:00
22,"21,458368","77,08159","0,588","28,109999","34,04",4,"3,2800002","10,6","2,6731143","34,31824","31,221922",100,0,2021-03-15 01:45:00+00:00
22,"21,458368","77,08159","1,1630001","27,15","33,36","8,5","3,7580001","16,4","2,9675682","33,682095","29,632572",100,0,2021-03-15 02:00:00+00:00
22,"21,458368","77,08159","1,187","28,06","34,21","8,400001","3,7510002","19,300001","2,7134633","34,507587","29,84416",100,0,2021-03-15 02:15:00+00:00
22,"21,458368","77,08159","1,1880001","28,49","34,16","7,7000003","3,785","18,6","2,7448106","34,50417","30,15802",100,0,2021-03-15 02:30:00+00:00
22,"21,458368","77,08159","1,171","28,689999","33,34","6,1","3,7400002","14,2","2,797853","33,580574","30,258524",100,0,2021-03-15 02:45:00+00:00
22,"21,458368","77,08159","1,1880001","28,65","33,399998","6,6","3,7200003","13,900001","2,7186124","33,789177","30,256811",100,0,2021-03-15 03:00:00+00:00
22,"21,458368","77,08159","1,1750001","28,63","34,23","7,5","3,752","17,1","2,6884723","34,52422","30,256811",100,0,2021-03-15 03:15:00+00:00
22,"21,560047","71,99764","1,1780001","28,82","34,62","7,8","3,7600002","19,2","2,8062005","34,94226","30,358334",100,0,2021-03-15 03:30:00+00:00
22,"21,560047","71,99764","1,176","29,029999","34,07","6,4","3,7200003","16,5","2,9569402","34,413994","30,464357",100,0,2021-03-15 03:45:00+00:00
22,"21,560047","71,99764","1,1880001","29,039999","33,29","5,7000003","3,7600002","13,5","3,0268633","33,57438","30,364305",100,0,2021-03-15 04:00:00+00:00
22,"21,560047","71,99764","1,1880001","28,88","33,399998","6,3","3,8400002","15,900001","3,0318818","33,78871","29,838074",100,0,2021-03-15 04:15:00+00:00
22,"21,560047","71,99764","1,164","28,81","34,28","7,3","3,92","19,6","3,0328822","34,512863","30,050705",100,0,2021-03-15 04:30:00+00:00
22,"21,86935","56,53248","1,176",29,"34,37","7,1","3,7610002","19,300001","3,0328822","34,729485","30,15296",100,0,2021-03-15 04:45:00+00:00
22,"21,86935","56,53248","1,1880001","29,22","34,55","7,5","3,795","18,300001","3,0328822","34,838566","30,3599",100,0,2021-03-15 05:00:00+00:00
22,"21,970491","51,47543","1,1930001","29,23","34,95","7,9","3,8400002","20,9","2,9694011","35,25393","30,360973",100,0,2021-03-15 05:15:00+00:00
22,"21,970491","51,47543","1,1810001","29,46","34,6","6,9","3,7250001","18,300001","2,9365296","34,941074","30,565563",100,0,2021-03-15 05:30:00+00:00
22,"21,970491","51,47543","1,195","29,47","33,78",6,"3,8000002","14,8","2,8878105","34,11973","30,565563",100,0,2021-03-15 05:45:00+00:00
22,"20,93487",100,"1,1880001","29,34","34,399998","7,1","3,8400002","17,6","2,8371942","34,75439","30,462172",100,0,2021-03-15 06:00:00+00:00
22,"20,326988",100,"1,2","29,019999","35,059998","8,2","3,7770002","21,300001","2,8331819","35,361485","30,360973",100,0,2021-03-15 06:15:00+00:00
22,"21,052174","87,26836","1,1880001","29,519999","34,489998","6,7000003","3,7700002","17,5","2,879826","34,93478","30,671583",100,0,2021-03-15 06:30:00+00:00
22,"21,455807","72,099014","1,2","29,57","34,25","6,4","3,8400002","16,1","3,0323253","34,523853","30,671583",100,0,2021-03-15 06:45:00+00:00
22,"21,55802","67,01689","1,176","29,46","34,77","7,4","3,801","18,4","3,471973","35,045376","30,677553",100,0,2021-03-15 07:00:00+00:00
22,"21,659662","67,01689","1,1880001","29,519999","35,1","7,6","3,8020003","20,4","3,2071948","35,44218","30,677114",100,0,2021-03-15 07:15:00+00:00
22,"21,763014","61,849308","1,184","29,73","34,469997","6,1","3,7450001","17,2","2,9828014","34,72142","30,778545",100,0,2021-03-15 07:30:00+00:00
22,"21,763014","56,828976","1,182","29,66","34,19","6,1","3,7600002","15,5","3,3467205","34,49605","30,677555",100,0,2021-03-15 07:45:00+00:00
22,"21,86342","56,828976","1,1880001","29,539999","34,89","7,5","3,759","18,7","3,9059896","35,231834","30,677114",100,0,2021-03-15 08:00:00+00:00
22,"21,86342","56,828976","1,1810001","29,67","35,3","7,6","3,7280002","20,300001","4,1806574","35,571766","30,67413",100,0,2021-03-15 08:15:00+00:00
22,"21,965282","51,735878","1,1880001","29,88","34,69","6,2000003","3,7570002","17,7","3,7627995","34,942898","30,878876",100,0,2021-03-15 08:30:00+00:00
22,"21,965282","51,735878","1,1650001","29,82","34,27","5,9","3,8400002","15,5","3,8801787","34,524384","30,879236",100,0,2021-03-15 08:45:00+00:00
22,"22,070559","46,472073","1,199","29,64","35,34",8,"3,8000002","20,7","3,8733048","35,664368","30,674225",100,0,2021-03-15 09:00:00+00:00
22,"22,070559","46,472073","1,199","29,929998","35,29","7,3","3,7600002","19,6","4,1701584","35,571712","30,878874",100,0,2021-03-15 09:15:00+00:00
22,"22,070559","46,472073","1,1880001","30,01","33,98","5,3","3,7600002","13,8","4,5071526","34,231384","30,98649",100,0,2021-03-15 09:30:00+00:00
22,"22,174572","41,2714","1,187","29,789999","34,91","6,9","3,7600002","17,9","4,953718","35,07479","30,774546",100,0,2021-03-15 09:45:00+00:00
22,"22,174572","41,2714","1,1880001","29,82","35,44","7,6","3,7300003","20,5","5,313531","35,68004","30,881517",100,0,2021-03-15 10:00:00+00:00
22,"22,174572","41,2714","1,1930001","30,15","34,71","5,9","3,8420002","17,6","5,2259398","35,04051","30,99046",100,0,2021-03-15 10:15:00+00:00
22,"22,277956","36,1022","1,1880001","29,98","34,11","5,8","3,8780003","14,900001","4,864204","34,523815","30,878874",100,0,2021-03-15 10:30:00+00:00
22,"22,277956","36,1022","1,1880001","29,81","35,27","7,4","3,92",20,"4,7568297","35,563553","30,673502",100,0,2021-03-15 10:45:00+00:00
22,"22,380629","30,96857","1,19","30,019999","35,39","7,2000003","3,92",21,"5,0355077","35,67361","30,879951",100,0,2021-03-15 11:00:00+00:00
22,"22,380629","30,96857","1,176","30,21","34,399998","5,3","3,88","16,1","5,11819","34,731773","30,984924",100,0,2021-03-15 11:15:00+00:00
22,"22,583696","20,815182","1,164","30,05","34,52","6,1","3,8950002","16,4","5,8327827","34,83844","30,875984",100,0,2021-03-15 11:30:00+00:00
22,"22,583696","15,793419","1,0200001","29,98","35,48","6,4","3,8400002","20,2","5,7780275","35,757084","30,879951",100,0,2021-03-15 11:45:00+00:00
22,"22,684132","15,793419","1,0960001","30,08","35,34","6,4","3,8820002","19,800001","4,55197","35,633236","31,087933",100,"0,116666666666667",2021-03-15 12:00:00+00:00
22,"22,684132","10,768795","0,94400007","30,16","34,2","4,4","3,7200003","13,7","4,974896","34,494476","31,193047",100,"0,116666666666667",2021-03-15 12:15:00+00:00
22,"22,734378","10,768795","0,897500035","30,0949995","34,91","4,9","3,70050025","16,7","5,5655045","35,1659945","31,140935",100,0,2021-03-15 12:30:00+00:00
22,"22,784624","10,768795","0,851","30,029999","35,62","5,4","3,6810002","19,7","6,156113","35,837513","31,088823",100,"0,116666666666667",2021-03-15 12:45:00+00:00
22,"22,885271","5,7364464","0,83500004","30,25","35,1","4,6","3,64","16,9","6,0763392","35,52898","31,298359",100,"0,5",2021-03-15 13:00:00+00:00
22,"22,885271","5,7364464","0,84800005","30,22","34,3",4,"3,667","12,7","5,508788","34,681484","31,404476",100,"0,5",2021-03-15 13:15:00+00:00
22,"22,985374","0,73127747","0,83900005","30,14","35,5","5,3","3,6330001","17,800001","5,9334188","35,83274","31,304335",100,"0,5",2021-03-15 13:30:00+00:00
22,"22,985374","0,73127747","0,671","30,24","35,71","4,2000003","3,4800003","17,9","6,828901","35,96507","31,401382",100,"0,5",2021-03-15 13:45:00+00:00
22,"23,08855",0,"0,67200005","30,289999","34,52","3,2","3,4800003","12,8","6,527619","34,910908","31,506134",100,"0,683333333333333",2021-03-15 14:00:00+00:00
22,"23,08855",0,"0,67","30,21","34,89","3,7","3,5500002",14,"6,0420923","35,12579","31,505772",100,"0,683333333333333",2021-03-15 14:15:00+00:00
22,"23,08855",0,"0,674","30,25","35,85","4,3","3,4800003","18,300001","6,296983","36,067055","31,402292",100,"0,683333333333333",2021-03-15 14:30:00+00:00
22,"23,08855",0,"0,68","30,359999","35,59","3,9","3,4980001",17,"6,4561615","35,887398","31,611887",100,"0,683333333333333",2021-03-15 14:45:00+00:00
22,"23,08855",0,"0,504","30,48","34,559998","2,3","3,3200002","10,900001","6,5704484","34,86229","31,819365",100,"0,7",2021-03-15 15:00:00+00:00
22,"23,08855",0,"0,36","29,859999","35,39","2,3","3,2810001","14,1","6,6904945","35,598717","31,614532",100,"0,7",2021-03-15 15:15:00+00:00
22,"23,08855",0,"0,3","29,73","35,78",2,"3,038","15,1","6,985227","36,146336","31,61453",100,"0,7",2021-03-15 15:30:00+00:00
22,"23,08855",0,"0,172","29,179998","34,969997",1,"2,0040002","7,4","7,2268806","35,42086","32,23965",100,"0,7",2021-03-15 15:45:00+00:00
22,"23,08855",0,"0,089","28,439999","35,36","0,6","1,84","5,5","7,2352133","35,62538","32,86736",100,"0,3",2021-03-15 16:00:00+00:00
22,"23,08855",0,"0,096","28,15","36,11","0,8","1,8560001","6,8","7,499239","36,341057","32,95817",100,"0,3",2021-03-15 16:15:00+00:00
22,"23,08855",0,"0,22700001","28,05","36,6","2,2","1,8800001","8,3","8,20603","36,96252","32,856983",100,"0,3",2021-03-15 16:30:00+00:00
